id_respuesta,pilar,afirmacion_material,tipo_afirmacion,fuentes_asociadas,id_src,url_o_referencia,calidad_fuente,respaldo_efectivo,es_inferencia,es_ejemplo_sintetico,limitacion_verificacion,estado_afirmacion,observaciones
JEV-P01-011,P01,"Las discrepancias y aparentes contradicciones presentes en la documentación sobre Jev se explican de forma rigurosa al reconstruir la cronología de septiembre de 2026: (1) el 10 y 11 de septiembre se publicaron ensayos conceptuales de Diogo Almeida (The Bitterest Lesson y Lies, Damned Lies, and Benchmarks); (2) el 15 de septiembre se produjo el lanzamiento formal de los modelos System One y de la versión congelada jev-1.13.0 en acceso anticipado; (3) el 16 de septiembre se publicó la guía técnica de irregularidades (Model Jaggedness); y (4) del 17 al 19 de septiembre surgieron implementaciones independientes y pasarelas de terceros. Esta cronología resuelve tres divergencias críticas del corpus: 1.",medido,SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0003: TypeSafe AI: Confidence & Calibration | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0008: GitHub: itsmostafa/typesafe-mcp — MCP Connector for Jev | SRC-0009: GitHub: logan-markewich/jeff — Open Self-Hosted Drop-in for Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0012: Hacker News: Introducing System One Models and Jev (Discussion),SRC-0001; SRC-0002; SRC-0003; SRC-0004; SRC-0005; SRC-0008; SRC-0009; SRC-0010; SRC-0012,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/confidence | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://github.com/itsmostafa/typesafe-mcp | https://github.com/logan-markewich/jeff | https://www.datacamp.com/blog/system-one-models-jev | https://news.ycombinator.com/item?id=49717558,Comunidad técnica; Proveedor; Tercero comunitario; Tercero independiente; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 9 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-012,P01,"Cinco de las afirmaciones más determinantes sobre el valor de Jev están respaldadas única y exclusivamente por TypeSafe AI Inc. sin verificación científica ni auditoría externa independiente: (1) la efectividad matemática de RLCD para producir calibración honesta (sin paper en arXiv ni código abierto); (2) la equivalencia de precisión con modelos de frontera (67.8% vs GPT-5.6 Terra / Claude Sonnet 5), medida sobre 4 flujos internos frente al consenso sintético de otros LLMs y no sobre verdad humana; (3) los multiplicadores extremos de velocidad y coste (193.6x y 444.6x); (4) la sostenibilidad del precio de $0.042/MTok con salidas gratuitas, respaldada por una ronda de capital de riesgo de $40M sin pruebas de rentabilidad unitaria; y (5) la tasa de 0% alucinaciones, que es una propiedad arquitectónica de esquema y no una ausencia de error de juicio.",metodo_general,"SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0019: GitHub: yibie/awesome-jev — Curated list of Jev projects and tools | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0034: Documentos Analíticos Canónicos P03 (P03_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK) | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0042: Niculescu-Mizil & Caruana (2005): Predicting Good Probabilities With Supervised Learning | SRC-0044: Brier (1950): Verification of Forecasts Expressed in Terms of Probability",SRC-0001; SRC-0002; SRC-0005; SRC-0010; SRC-0019; SRC-0030; SRC-0034; SRC-0038; SRC-0041; SRC-0042; SRC-0044,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/concepts/use-case-map | https://www.datacamp.com/blog/system-one-models-jev | https://github.com/yibie/awesome-jev | https://arxiv.org/abs/1706.04599 | Cuaderno canónico P03 (420bc955-32d2-44bf-b9ad-e3b8a7874d43) | https://martinfowler.com/bliki/CQRS.html | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | https://doi.org/10.1145/1102351.1102430 | https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,Canónico interno; Independiente académico; Literatura de arquitectura software; Proveedor; Tercero secundario,si,si,no,salida_no_preservada_mcp,consistente_teorico,Evaluación técnica contrastada frente a 11 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-013,P01,"Los fallos y límites documentados oficialmente por TypeSafe AI en su guía Model Jaggedness (docs.typesafe.ai/model-jaggedness/jev-1.13) aportan una orientación de diseño mucho más valiosa y accionable que los casos de éxito promocionales. La documentación reconoce ocho fallos estructurales intrínsecos: (1) literalidad extrema (no deduce intenciones no declaradas ni lee entre líneas); (2) ceguera aritmética y de conteo (Jev no es una calculadora y falla sistemáticamente al contar elementos o sumar cantidades); (3) fechas tratadas como texto opaco (carece de comprensión cronológica y no puede determinar qué evento ocurrió antes o después); (4) degradación por contexto ruidoso (context rot) ante estados sobrecargados; (5) incapacidad para razonamiento multi-paso o deducción indirecta; (6) vulnerabilidad a inyecciones adversariales indirectas en el state; (7) ausencia total de memoria o conocimiento externo más allá de lo inyectado en la llamada; y (8) incapacidad absoluta para generar prosa, código o texto libre.",medido,SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) | SRC-0054: LinCE: Centralized Benchmark for Linguistic Code-switching Evaluation | SRC-0056: Corpus Normativo Ley Chile,SRC-0001; SRC-0002; SRC-0004; SRC-0005; SRC-0038; SRC-0054; SRC-0056,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://martinfowler.com/bliki/CQRS.html | https://arxiv.org/abs/2005.04322 | https://www.bcn.cl/leychile,Independiente académico; Literatura de arquitectura software; Oficial estatal; Proveedor,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 7 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-014,P01,"Al someter el inventario documental de este cuaderno (P01SOURCEINDEX) a un protocolo estricto de depuración —el cual redujo 31 fuentes candidatas a 23 fuentes técnicamente válidas, tras descartar 5 duplicados de notas de prensa, 2 artículos sin sustancia técnica y 1 enlace fallido con error de acceso HTTP 403 (flaviocopes.com/jev/)—, se constata que cuatro conclusiones ampliamente difundidas en foros y resúmenes de IA quedan severamente debilitadas: 1. Se debilita la tesis de una adopción industrial madura y masiva: Al retirar repositorios inflados creados con plantillas automatizadas el mismo día del lanzamiento (AGENTS.md, CLAUDE.md), se comprueba que el ecosistema se encuentra en fase de prototipado temprano y no en despliegues corporativos consolidados.",objetivo_de_piloto,"SRC-0001: Introducing System One Models and Jev | SRC-0009: GitHub: logan-markewich/jeff — Open Self-Hosted Drop-in for Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0019: GitHub: yibie/awesome-jev — Curated list of Jev projects and tools | SRC-0024: MindStudio: RLCD vs RLHF — What Is TypeSafe's Jev Model Actually Claiming? | SRC-0027: Documentos Analíticos Canónicos P02 (P02_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW) | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas)",SRC-0001; SRC-0009; SRC-0010; SRC-0019; SRC-0024; SRC-0027; SRC-0030; SRC-0038,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://github.com/logan-markewich/jeff | https://www.datacamp.com/blog/system-one-models-jev | https://github.com/yibie/awesome-jev | https://www.mindstudio.ai/blog/typesafe-jev-rlcd-vs-rlhf | Cuaderno canónico P02 | https://arxiv.org/abs/1706.04599 | https://martinfowler.com/bliki/CQRS.html,Canónico interno; Independiente académico; Literatura de arquitectura software; Proveedor; Tercero independiente; Tercero secundario; Tercero técnico,parcial,si,no,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 8 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-015,P01,"Para diseñar sistemas de producción fiables sobre Jev es indispensable descomponer las declaraciones de TypeSafe AI en tres categorías legales y técnicas bien diferenciadas: (1) documentación técnica estricta (especificaciones de interfaz garantizadas por diseño, como la ventana de 64K tokens, el límite de 32K en el state, el 0% de error de sintaxis/esquema y la evaluación paralela en una sola pasada de inferencia); (2) condiciones contractuales de la consola y Términos de Servicio (ToS) (la tarifa vigente de $0.042/MTok de entrada con salidas gratuitas a $0.00, las cuotas por defecto de 250k tok/s y 1.200 req/min, y la cláusula de actualización dinámica de jev-latest); y (3) mensajes puramente comerciales no verificables (""193.6x más rápido"", ""400x más barato"", ""Zero Hallucinations"" y ""probabilidades epistemológicamente honestas""). TypeSafe NO ofrece ningún acuerdo de nivel de servicio (SLA) de latencia (<100 ms), no garantiza una tasa de acierto semántico mínima (su propio benchmark registra un 32.2% de fallos) y no contrae compromiso de congelar los precios a largo plazo.",medido,"SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0017: GitHub: jkudish/jev-browser — Browser automation with Jev | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0046: Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK)",SRC-0001; SRC-0002; SRC-0004; SRC-0005; SRC-0010; SRC-0017; SRC-0038; SRC-0039; SRC-0046,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://www.datacamp.com/blog/system-one-models-jev | https://github.com/jkudish/jev-browser | https://martinfowler.com/bliki/CQRS.html | https://docs.typesafe.ai/api | Cuaderno canónico P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da),Canónico interno; Literatura de arquitectura software; Proveedor; Tercero comunitario; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 9 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-016,P01,"Las propiedades arquitectónicas de Jev (pases paralelos en un solo sentido, cabezales tipados y ausencia de decodificación autorregresiva) garantizan inmunidad matemática contra errores de esquema sintáctico, pero no garantizan por sí mismas la privacidad operativa, la soberanía de los datos ni la inmunidad de seguridad. Cinco afirmaciones críticas dependen exclusivamente de la lectura y suscripción de los Términos de Servicio (ToS) y acuerdos corporativos vigentes: 1.",metodo_general,"SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0007: TypeSafe Cookbooks: Autoresearch Feature Discovery | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0013: TypeSafe AI Blog: Lies, Damned Lies, and Benchmarks | SRC-0015: Xataka: IA 400 veces más barata que no sabe escribir | SRC-0018: GitHub: superagents-lab/jev-search — Fast semantic search with Jev",SRC-0001; SRC-0002; SRC-0004; SRC-0005; SRC-0007; SRC-0010; SRC-0013; SRC-0015; SRC-0018,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://docs.typesafe.ai/cookbooks/autoresearch_feature_discovery | https://www.datacamp.com/blog/system-one-models-jev | https://typesafe.ai/blog/antibenchmaxxing | https://www.xataka.com/robotica-e-ia/nueva-idea-uno-creadores-chatgpt-ia-que-no-sabe-escribir-esa-precisamente-su-ventaja | https://github.com/superagents-lab/jev-search,Prensa general (no técnico); Proveedor; Tercero comunitario; Tercero secundario,si,si,si,salida_no_preservada_mcp,consistente_teorico,Evaluación técnica contrastada frente a 9 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-017,P01,"Para erradicar la confusión técnica, evitar inversiones en arquitecturas inviables y alinear las expectativas de los equipos de ingeniería y producto sobre Jev, es necesario sustituir la retórica promocional de la industria por una matriz de contraste tripartita (Afirmación Popular / Formulación Técnica Precisa / Implicación Práctica de Diseño). Esta matriz demuestra que: 1.",medido,"SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0020: GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev | SRC-0026: Cloudflare AI Docs: Jev (TypeSafe) Model Specification | SRC-0045: Parasuraman, Sheridan & Wickens (2000): A Model for Types and Levels of Human Interaction with Automation",SRC-0001; SRC-0002; SRC-0004; SRC-0005; SRC-0010; SRC-0020; SRC-0026; SRC-0045,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://www.datacamp.com/blog/system-one-models-jev | https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965 | https://developers.cloudflare.com/ai/models/typesafe/jev/ | https://doi.org/10.1109/3468.844354,Independiente académico; Proveedor; Tercero comunitario; Tercero secundario; Tercero técnico,si,no,no,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 8 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-018,P01,La postura técnica prudente inicial ante Jev es «esperar / no adoptar en rutas críticas» debido a cuatro vacíos de evidencia sustanciales en la literatura pública: (1) ausencia total de benchmarks de calibración y precisión en idioma español; (2) falta de mediciones instrumentadas de latencia de red desde ubicaciones fuera de la Costa Oeste de EE. UU.; (3) incertidumbre sobre la sostenibilidad del precio de $0.042/MTok post-acceso anticipado y el coste efectivo de las cascadas de escalado; y (4) falta de pruebas de resistencia ante inyección adversarial indirecta en el campo state.,medido,"SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0012: Hacker News: Introducing System One Models and Jev (Discussion) | SRC-0013: TypeSafe AI Blog: Lies, Damned Lies, and Benchmarks | SRC-0015: Xataka: IA 400 veces más barata que no sabe escribir | SRC-0017: GitHub: jkudish/jev-browser — Browser automation with Jev | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0035: The Foundations of Cost-Sensitive Learning | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) | SRC-0052: FLORES-200: Evaluation of Massive Multilingual NMT across Dialects | SRC-0056: Corpus Normativo Ley Chile",SRC-0004; SRC-0012; SRC-0013; SRC-0015; SRC-0017; SRC-0030; SRC-0035; SRC-0038; SRC-0052; SRC-0056,https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://news.ycombinator.com/item?id=49717558 | https://typesafe.ai/blog/antibenchmaxxing | https://www.xataka.com/robotica-e-ia/nueva-idea-uno-creadores-chatgpt-ia-que-no-sabe-escribir-esa-precisamente-su-ventaja | https://github.com/jkudish/jev-browser | https://arxiv.org/abs/1706.04599 | https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf | https://martinfowler.com/bliki/CQRS.html | https://arxiv.org/abs/2207.04672 | https://www.bcn.cl/leychile,Comunidad técnica; Independiente académico; Literatura de arquitectura software; Oficial estatal; Prensa general (no técnico); Proveedor; Tercero comunitario,si,no,no,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 10 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-019,P01,"Para garantizar que cualquier nuevo integrante del equipo técnico (ingenieros de software, analistas cuantitativos o diseñadores de arquitectura) adquiera una comprensión precisa, rigurosa y libre de mitos sobre Jev, se establece una ficha técnica canónica de capacidades y límites estructurada en seis bloques fundamentales: (1) Identificación y Paradigma; (2) Contrato de Entradas y Salidas; (3) Primitivas Nativas de Decisión (Noul, Choice, Score); (4) Capacidades Validadas (lo que SÍ hace); (5) Invariantes y Límites Innegociables (lo que NO hace); y (6) Matriz de Trazabilidad a Fuentes Primarias. Esta ficha permite decidir estandarizar el proceso de inducción técnica en los proyectos de la organización, proporcionando un documento autosuficiente y directamente verificable contra los repositorios y documentos oficiales del proveedor, evitando que los desarrolladores cometan errores de novato como intentar usar Jev para cálculos matemáticos, formateo de fechas o generación de texto libre.",documentado,SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0006: TypeSafe Cookbooks: Citation Check | SRC-0009: GitHub: logan-markewich/jeff — Open Self-Hosted Drop-in for Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained,SRC-0001; SRC-0002; SRC-0004; SRC-0005; SRC-0006; SRC-0009; SRC-0010,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://docs.typesafe.ai/cookbooks/citation_check | https://github.com/logan-markewich/jeff | https://www.datacamp.com/blog/system-one-models-jev,Proveedor; Tercero independiente; Tercero secundario,si,no,no,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 7 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P01-020,P01,"Cuando TypeSafe AI libere una nueva versión del modelo (ej. jev-1.14 o jev-2.0), o cuando se evalúe promover cambios desde el alias de prueba jev-preview hacia producción, es imperativo no asumir retrocompatibilidad comportamental.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0009: GitHub: logan-markewich/jeff — Open Self-Hosted Drop-in for Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0013: TypeSafe AI Blog: Lies, Damned Lies, and Benchmarks | SRC-0017: GitHub: jkudish/jev-browser — Browser automation with Jev | SRC-0035: The Foundations of Cost-Sensitive Learning | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) | SRC-0052: FLORES-200: Evaluation of Massive Multilingual NMT across Dialects",SRC-0002; SRC-0004; SRC-0005; SRC-0009; SRC-0010; SRC-0013; SRC-0017; SRC-0035; SRC-0038; SRC-0052,https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://docs.typesafe.ai/concepts/use-case-map | https://github.com/logan-markewich/jeff | https://www.datacamp.com/blog/system-one-models-jev | https://typesafe.ai/blog/antibenchmaxxing | https://github.com/jkudish/jev-browser | https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf | https://martinfowler.com/bliki/CQRS.html | https://arxiv.org/abs/2207.04672,Independiente académico; Literatura de arquitectura software; Proveedor; Tercero comunitario; Tercero independiente; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 10 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P02-001,P02,"TypeSafe AI mantiene una política de divulgación asimétrica sobre Jev (jev-1.13.0): ha divulgado con precisión los contratos operativos externos y los mecanismos de interfaz de inferencia, pero mantiene bajo estricto secreto corporativo los componentes nucleares de su arquitectura interna y de su proceso de entrenamiento. Se encuentran plenamente divulgados: (1) el paradigma funcional de Sistema Uno (modelo no conversacional centrado en evaluar un state contra preguntas tipadas); (2) el mecanismo de Muestreo Paralelo (Parallel Sampler) en una sola pasada hacia adelante (single forward pass) sin decodificación autorregresiva; (3) las tres primitivas de decisión (Choice hasta 255 opciones, Score de 2 a 10 niveles y Noul probabilístico); (4) la ventana de contexto (32.000 tokens en state, 64.000 tokens totales); y (5) las condiciones comerciales ($0.042/MTok entrada, salida $0.00).",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0012: Hacker News: Introducing System One Models and Jev (Discussion) | SRC-0024: MindStudio: RLCD vs RLHF — What Is TypeSafe's Jev Model Actually Claiming? | SRC-0025: Micheal Bee: What Jev Probably Is, And Why You Already Have One | SRC-0027: Documentos Analíticos Canónicos P02 (P02_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW)",SRC-0001; SRC-0002; SRC-0004; SRC-0012; SRC-0024; SRC-0025; SRC-0027,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://news.ycombinator.com/item?id=49717558 | https://www.mindstudio.ai/blog/typesafe-jev-rlcd-vs-rlhf | https://medium.com/@michealbee/what-jev-probably-is | Cuaderno canónico P02,Canónico interno; Comunidad técnica; Proveedor; Tercero técnico,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 7 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P02-002,P02,"Existe una homonimia crítica que induce a confusión técnica en el corpus: en la literatura académica de aprendizaje automático, RLCD hace referencia al método propuesto por Kevin Yang et al. (UC Berkeley, arXiv:2307.12950 / ICLR 2024), titulado Reinforcement Learning from Contrastive Distillation for LM Alignment, cuyo propósito es alinear modelos de lenguaje generativo mediante pares de preferencia sintéticos generados por prompts contrastivos sin intervención humana.",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0002: TypeSafe AI Official Documentation | SRC-0023: arXiv 2307.12950: RLCD — Reinforcement Learning from Contrastive Distillation for LM Alignment | SRC-0024: MindStudio: RLCD vs RLHF — What Is TypeSafe's Jev Model Actually Claiming? | SRC-0027: Documentos Analíticos Canónicos P02 (P02_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW)",SRC-0001; SRC-0002; SRC-0023; SRC-0024; SRC-0027,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/ | https://arxiv.org/abs/2307.12950 | https://www.mindstudio.ai/blog/typesafe-jev-rlcd-vs-rlhf | Cuaderno canónico P02,Canónico interno; Independiente académico; Proveedor; Tercero técnico,si,no,no,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 5 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
