id,pilar,pregunta,puntuacion_alcance,justificacion_alcance,puntuacion_evidencia,justificacion_evidencia,puntuacion_exactitud,justificacion_exactitud,puntuacion_utilidad,justificacion_utilidad,puntuacion_validacion,justificacion_validacion,puntuacion_total,evidencia_observada,deficiencia_residual,estado,fecha,metodo_calculo
JEV-P15-009,P15,¿Cómo detectar afirmaciones sin soporte en un reporte de investigación manteniendo cálculos estadísticos y financieros en herramientas deterministas?,4,"Alcance específico y bien delimitado para JEV-P15-009: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo detectar afirmaciones sin soporte en un repo...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo detectar afirmaciones sin soporte en un repo...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-010,P15,¿Qué decisiones sobre calidad de datos necesitan reglas exactas y cuáles podrían beneficiarse de interpretación semántica de descripciones o incidencias?,4,"Alcance específico y bien delimitado para JEV-P15-010: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué decisiones sobre calidad de datos necesitan r...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué decisiones sobre calidad de datos necesitan r...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-011,P15,"¿Cómo convertir documentos metodológicos en fichas de hipótesis, supuestos, condiciones de invalidez y pruebas pendientes verificables?",4,"Alcance específico y bien delimitado para JEV-P15-011: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo convertir documentos metodológicos en fichas...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo convertir documentos metodológicos en fichas...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-012,P15,¿Cómo clasificar incidencias técnicas por componente y evidencia disponible sin inventar causas raíz a partir de síntomas ambiguos?,4,"Alcance específico y bien delimitado para JEV-P15-012: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo clasificar incidencias técnicas por componen...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo clasificar incidencias técnicas por componen...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-013,P15,¿Qué uso podría tener Jev en revisión de requisitos o cambios de software y qué validaciones estáticas y pruebas seguirían siendo necesarias?,4,"Alcance específico y bien delimitado para JEV-P15-013: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué uso podría tener Jev en revisión de requisito...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué uso podría tener Jev en revisión de requisito...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-014,P15,"¿Cómo evaluar señales textuales experimentales con particiones temporales, control de selección y límites explícitos de interpretación causal?",4,"Alcance específico y bien delimitado para JEV-P15-014: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo evaluar señales textuales experimentales con...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo evaluar señales textuales experimentales con...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-015,P15,"¿Cómo prevenir fuga de información por revisiones posteriores de documentos, etiquetas, resúmenes o metadatos en un estudio histórico?",4,"Alcance específico y bien delimitado para JEV-P15-015: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo prevenir fuga de información por revisiones ...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo prevenir fuga de información por revisiones ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-016,P15,¿Qué protocolo evita ajustar reiteradamente formulaciones al mismo período fuera de muestra hasta obtener un resultado favorable?,4,"Alcance específico y bien delimitado para JEV-P15-016: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué protocolo evita ajustar reiteradamente formul...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué protocolo evita ajustar reiteradamente formul...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-017,P15,¿Cómo medir cambios de comportamiento ante distintos regímenes o dominios sin atribuir al modelo capacidades de predicción no demostradas?,4,"Alcance específico y bien delimitado para JEV-P15-017: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo medir cambios de comportamiento ante distint...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo medir cambios de comportamiento ante distint...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-018,P15,"¿Qué fronteras de datos e integración mantendrían separados investigación documental, repositorios, entornos de prueba y ejecución de operaciones?",4,"Alcance específico y bien delimitado para JEV-P15-018: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué fronteras de datos e integración mantendrían ...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué fronteras de datos e integración mantendrían ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-019,P15,"¿Qué ficha de evaluación para QRT debe incluir calidad, trazabilidad temporal, costos, revisión humana y condición de suspensión?",4,"Alcance específico y bien delimitado para JEV-P15-019: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué ficha de evaluación para QRT debe incluir cal...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué ficha de evaluación para QRT debe incluir cal...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P15-020,P15,"¿Qué criterios permitirían aprobar, reformular o archivar cada piloto de QRT y qué decisiones requieren validación adicional del equipo?",4,"Alcance específico y bien delimitado para JEV-P15-020: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué criterios permitirían aprobar, reformular o a...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0045, SRC-0067, SRC-0117); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué criterios permitirían aprobar, reformular o a...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0045, SRC-0067, SRC-0117. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P15.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-001,P16,"¿Qué procesos, usuarios, datos y restricciones de Wheelwork deben confirmarse antes de recomendar una integración específica?",4,"Alcance específico y bien delimitado para JEV-P16-001: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué procesos, usuarios, datos y restricciones de ...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué procesos, usuarios, datos y restricciones de ...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-002,P16,"¿Qué tareas documentales o administrativas podrían mejorar sin automatizar decisiones de contratación, descarte o evaluación de personas?",4,"Alcance específico y bien delimitado para JEV-P16-002: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué tareas documentales o administrativas podrían...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué tareas documentales o administrativas podrían...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-003,P16,"¿Qué tres pilotos con perfiles, vacantes y mensajes sintéticos permitirían medir utilidad con bajo riesgo y resultados reversibles?",4,"Alcance específico y bien delimitado para JEV-P16-003: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué tres pilotos con perfiles, vacantes y mensaje...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué tres pilotos con perfiles, vacantes y mensaje...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-004,P16,¿Cómo distinguir coincidencia textual de evidencia suficiente de una competencia o experiencia pertinente para una vacante?,4,"Alcance específico y bien delimitado para JEV-P16-004: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo distinguir coincidencia textual de evidencia...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo distinguir coincidencia textual de evidencia...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-005,P16,"¿Qué criterios, controles y revisiones humanas impiden usar una puntuación como decisión automática sobre una persona?",4,"Alcance específico y bien delimitado para JEV-P16-005: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué criterios, controles y revisiones humanas imp...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0047, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué criterios, controles y revisiones humanas imp...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0047, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-006,P16,"¿Cómo normalizar requisitos de una vacante distinguiendo indispensables, deseables, ambiguos y potencialmente injustificados?",4,"Alcance específico y bien delimitado para JEV-P16-006: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo normalizar requisitos de una vacante disting...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo normalizar requisitos de una vacante disting...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-007,P16,¿Cómo mapear competencias entre descripciones heterogéneas conservando el fragmento del perfil que respalda cada correspondencia?,4,"Alcance específico y bien delimitado para JEV-P16-007: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo mapear competencias entre descripciones hete...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo mapear competencias entre descripciones hete...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-008,P16,"¿Cómo tratar experiencia no convencional, períodos sin información y diferencias de formato sin inferir falta de capacidad?",4,"Alcance específico y bien delimitado para JEV-P16-008: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo tratar experiencia no convencional, períodos...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo tratar experiencia no convencional, períodos...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-009,P16,¿Qué atributos sensibles y variables proxy deben excluirse del criterio de evaluación y cómo comprobar sesgos residuales?,4,"Alcance específico y bien delimitado para JEV-P16-009: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué atributos sensibles y variables proxy deben e...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0047, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué atributos sensibles y variables proxy deben e...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0047, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-010,P16,¿Cómo diseñar pruebas contrafactuales con perfiles equivalentes que difieran solo en atributos no pertinentes para la tarea?,4,"Alcance específico y bien delimitado para JEV-P16-010: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo diseñar pruebas contrafactuales con perfiles...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0047, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo diseñar pruebas contrafactuales con perfiles...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0047, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
