id,hash_inicial,requisitos_especificos,defectos,evidencia_consultada,accion,estado_correccion,rubrica_alcance,rubrica_evidencia,rubrica_exactitud,rubrica_utilidad,rubrica_validacion,autoevaluador,revision_externa,bloqueo,hash_final,justificacion_rubrica
JEV-P01-011,bde536778989c72b71b0e54b4523ede5d6374400d2c03b81c45855a4543707e8,"Responder estrictamente a: ¿Qué cronología de anuncios, versiones y cambios permite explicar las contradicciones entre documentos del corpus?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,e7acc92ae947afc9ceb9491c7bdd4e70d6ef6c2bbf9e732cd0486c9fb08dd755,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-011: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué cronología de anuncios, versiones y cambios p...'. Evidencia (4/5): Contraste documental sólido con 9 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0003, SRC-0004, SRC-0005, SRC-0008, SRC-0009, SRC-0010, SRC-0012); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué cronología de anuncios, versiones y cambios p...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-012,af2bf8d8cfc41840272e4b9aa9d379b9a733041791071a27531944d8465411ed,Responder estrictamente a: ¿Qué afirmaciones centrales solo están documentadas por el proveedor y qué incertidumbre dejan para una decisión de adopción?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,87dfff113a139aa99ba1150508afd953c7ffc7d857220974d4f5abd6eef24730,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-012: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué afirmaciones centrales solo están documentada...'. Evidencia (4/5): Contraste documental sólido con 11 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0005, SRC-0010, SRC-0019, SRC-0030, SRC-0034, SRC-0038, SRC-0041, SRC-0042, SRC-0044); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué afirmaciones centrales solo están documentada...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-013,aa45c6ec7c2facc38b66be8e4e6ed20658b645c6c21fb67f3b92dfc9a0043a80,Responder estrictamente a: ¿Qué fallos reconocidos públicamente ofrecen más información práctica que los ejemplos exitosos y cómo delimitan el uso?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,774b726e988a9079e2e83bf3ab53218589dda54b260c18c421bdfa42ba41d0a4,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-013: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué fallos reconocidos públicamente ofrecen más i...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0038, SRC-0054, SRC-0056); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué fallos reconocidos públicamente ofrecen más i...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-014,77d406abdcfe39755d597b70a30e82e58c7567e9d5b8cbc878f02200e691a207,"Responder estrictamente a: ¿Qué conclusiones se debilitan al retirar fuentes fallidas, documentos duplicados y resúmenes generados del conjunto de evidencia?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,997a204b41ffb47191346dd6891533b0543eda43b7f12e6ff7f259e70bdb0d93,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-014: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué conclusiones se debilitan al retirar fuentes ...'. Evidencia (4/5): Contraste documental sólido con 8 fuentes catalogadas (SRC-0001, SRC-0009, SRC-0010, SRC-0019, SRC-0024, SRC-0027, SRC-0030, SRC-0038); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué conclusiones se debilitan al retirar fuentes ...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-015,891ea272acda63a4c92342c93fe7db81436ddc9b78c922313508351bc1592885,"Responder estrictamente a: ¿Qué garantías corresponden a documentación técnica, condiciones contractuales o mensajes comerciales, y cuáles no constituyen compromisos verificables?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,25ad1b0fe4fed3d7ab5f07bcde4c40b55aee716342b69744bb12af28858850df,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-015: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué garantías corresponden a documentación técnic...'. Evidencia (4/5): Contraste documental sólido con 9 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0010, SRC-0017, SRC-0038, SRC-0039, SRC-0046); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué garantías corresponden a documentación técnic...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-016,d0090781e16cb105638468afa4503e6536b665ecf1ed42602a47eeb5786c538a,"Responder estrictamente a: ¿Qué afirmaciones sobre privacidad, retención o uso de datos requieren leer términos vigentes y no pueden deducirse de la arquitectura anunciada?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,9f3137706c6a5de056837c7e5f51fe67d91766e40623ad57645fdf269d6375b3,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-016: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué afirmaciones sobre privacidad, retención o us...'. Evidencia (4/5): Contraste documental sólido con 9 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0007, SRC-0010, SRC-0013, SRC-0015, SRC-0018); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué afirmaciones sobre privacidad, retención o us...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-017,181032dd3c53f2239ac145edca9d4a8573a74b72ffac2a34234e399ad815566c,Responder estrictamente a: ¿Qué tabla de «afirmación popular / formulación precisa / implicación de diseño» ayudaría a explicar Jev sin exageraciones al equipo?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,2621f9293bccead9a95d6d6a310008902909dce74e8712cbc0c0e7ce6aee506f,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-017: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué tabla de «afirmación popular / formulación pr...'. Evidencia (4/5): Contraste documental sólido con 8 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0010, SRC-0020, SRC-0026, SRC-0045); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué tabla de «afirmación popular / formulación pr...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-018,739cff14ccc0accb20983f4aebafa4ccd7391313d99b2e59888a0e31b1090884,Responder estrictamente a: ¿Qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar un piloto acotado?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,64e5ac1846f4e30614d1b1413a395a9c5178e9cf5db1df2cfbcb34bff9bba9e2,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-018: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué evidencia mínima faltante cambiaría una recom...'. Evidencia (4/5): Contraste documental sólido con 10 fuentes catalogadas (SRC-0004, SRC-0012, SRC-0013, SRC-0015, SRC-0017, SRC-0030, SRC-0035, SRC-0038, SRC-0052, SRC-0056); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué evidencia mínima faltante cambiaría una recom...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-019,de3dacc733dbd2c498f799bb6a3c415a22e6331d31162563724d8da9e087d6a7,Responder estrictamente a: ¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,81b09bc0d94a063007d9b280658d9fd413c2c2b640584e049598ae77e0a92730,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-019: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo construir una ficha breve de capacidades y l...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0006, SRC-0009, SRC-0010); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo construir una ficha breve de capacidades y l...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P01-020,58d665afd7a35cde957fa5bd12435150db17b85a3d009549c2f24e12133edea9,Responder estrictamente a: ¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P01 (73562a8d-849b-459d-8f96-755f359a665f), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,82ff8de232dfd1bfddc73d625b86fd5409fbea1e74d73eccdc14385c6edc2f13,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P01-020: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué afirmaciones debemos revisar primero después ...'. Evidencia (4/5): Contraste documental sólido con 10 fuentes catalogadas (SRC-0002, SRC-0004, SRC-0005, SRC-0009, SRC-0010, SRC-0013, SRC-0017, SRC-0035, SRC-0038, SRC-0052); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué afirmaciones debemos revisar primero después ...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-001,36aeb8011a1065350606ca72df9c29bc03bea2b088aa0a501fdf4ce0ccd0948a,Responder estrictamente a: ¿Qué componentes del entrenamiento y de la inferencia están realmente divulgados y cuáles siguen sin documentación pública suficiente?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,843669330676b3f2e9f39905f2d5e2ce110c5e86a76b56607b385335c7f5fb09,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-001: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué componentes del entrenamiento y de la inferen...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0012, SRC-0024, SRC-0025, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué componentes del entrenamiento y de la inferen...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-002,9a596f0ba89ef9ffbf2d416a2780d0482066a5c4af1515601c24db33c603248e,"Responder estrictamente a: ¿Qué significa RLCD en la fuente original pertinente y cómo se relaciona, si está documentado, con el entrenamiento de Jev?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,75a5443c1380bf68172bed9dd0dba4670fed6c8c935372f6796f299378e7f1f6,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-002: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué significa RLCD en la fuente original pertinen...'. Evidencia (4/5): Contraste documental sólido con 5 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0023, SRC-0024, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué significa RLCD en la fuente original pertinen...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-003,178aecb70f97812a9717ad459837c27ae3dcc6a039a398ae1fe55540e28590a1,Responder estrictamente a: ¿En qué se diferencia RLCD de otros métodos de entrenamiento citados y qué diferencias son metodológicas frente a específicas de este producto?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,f732a68eb3091ce345f963c36d2cb65f2125f2ed7fe774cff11bfb59a5f568f9,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-003: aborda supuestos, términos y condiciones de aplicabilidad para '¿En qué se diferencia RLCD de otros métodos de ent...'. Evidencia (4/5): Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0023, SRC-0024, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿En qué se diferencia RLCD de otros métodos de ent...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-004,7404a33e59bd0c341d1f165708f63b167daaa906a4a6b5dc2d064741ee882314,"Responder estrictamente a: ¿Cómo describe el proveedor el proceso desde una entrada hasta una decisión, y dónde termina la descripción comprobada del mecanismo?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,b70970d95f6bbf9f8371d62281371401d4e57572c97dc9de4b225458852ce74c,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-004: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo describe el proveedor el proceso desde una e...'. Evidencia (4/5): Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0015, SRC-0025, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo describe el proveedor el proceso desde una e...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-005,4d1e2f95237acd907039327426c60ff0e4c82fc885a94af5a6a30cea7e8c284a,"Responder estrictamente a: ¿Qué relación entre mecanismo interno y contrato externo está documentada, y qué conductas de API no revelan por sí mismas la arquitectura?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,ac9dacc2c038376b5901bade09820c972c94c914ad60109773c3be282ca481cb,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-005: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué relación entre mecanismo interno y contrato e...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0024, SRC-0025, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué relación entre mecanismo interno y contrato e...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-006,8c739d41d26458e5b48ae2538116f3ac2f727ac6d11c786a2193693e6e02f47d,Responder estrictamente a: ¿Qué significa muestreo paralelo en las fuentes y qué ventajas o límites dependen del número y de la dependencia entre muestras?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,a249fdef341ad72f6e05f1bf39c81425b18e7b03f03ebdc81b52dfee89206270,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-006: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué significa muestreo paralelo en las fuentes y ...'. Evidencia (4/5): Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué significa muestreo paralelo en las fuentes y ...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-007,bf4eefdbecdb4d7352c58a6e5158ed5bfa139d895f6efb69316cc15f8b251420,"Responder estrictamente a: ¿Qué se sabe sobre modelos de base, datos y objetivos de entrenamiento, y qué afirmaciones frecuentes carecen de soporte público?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,61dce65d7c967addfaad31acbbcbdc52c1ee8c14de4e4bbdbaeb37a22d5dfa4e,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-007: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué se sabe sobre modelos de base, datos y objeti...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0023, SRC-0024, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué se sabe sobre modelos de base, datos y objeti...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-008,4f0e3deeab23a4e6521c231dc6d04cc1323cccb4d261d074cdeb32440ad7d36f,"Responder estrictamente a: ¿Qué diferencias prácticas hay entre producir una decisión tipada y generar texto sujeto a un esquema, manteniendo fija la tarea?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,5a5ec184b54b60f0ad2fa5321fce9405e56564b7e2f6b130c63f9a3291d66fec,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-008: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué diferencias prácticas hay entre producir una ...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0010, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué diferencias prácticas hay entre producir una ...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-009,6b8b43d7d9954ecd31110209bfb341266919404410bd97af8dfcb619f67042fc,Responder estrictamente a: ¿Qué propiedades de repetibilidad pueden ensayarse externamente sin confundir un resultado estable con determinismo garantizado?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,03946f6d51b1210fde70a5ee2050a534943c9ac6d76ec03a2bc2464673e9c364,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-009: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué propiedades de repetibilidad pueden ensayarse...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0010, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué propiedades de repetibilidad pueden ensayarse...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P02-010,031d8063d8ab78493fdecf0bb4f5e9bdb0702c7087649b7ae08a7e8ccc5c66c3,"Responder estrictamente a: ¿Qué dependencia de longitud, número de opciones o concurrencia puede formularse como hipótesis comprobable de latencia?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P02 (079161fb-3da9-4c89-ba27-ffa707e7fca0), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,92255636e4853abaebfc221997420b057ed1f2af7c3653105b70332ee2d491e0,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P02-010: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué dependencia de longitud, número de opciones o...'. Evidencia (4/5): Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0021, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué dependencia de longitud, número de opciones o...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
