id_afirmacion,id_respuesta,pilar,pregunta,texto_afirmacion,fuente_src,titulo_fuente,url_fuente,tipo_relacion_respaldo,limite_epistemico
AF-JEV-P01-018-07,JEV-P01-018,P01,¿Qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar un piloto acotado?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar ...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-018-08,JEV-P01-018,P01,¿Qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar un piloto acotado?,Fundamentación técnica documentada en Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) relativa a ¿qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar ...,SRC-0038,Fuente SRC-0038,https://martinfowler.com/bliki/CQRS.html,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-018-09,JEV-P01-018,P01,¿Qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar un piloto acotado?,Fundamentación técnica documentada en FLORES-200: Evaluation of Massive Multilingual NMT across Dialects relativa a ¿qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar ...,SRC-0052,Fuente SRC-0052,https://arxiv.org/abs/2207.04672,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-018-10,JEV-P01-018,P01,¿Qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar un piloto acotado?,Fundamentación técnica documentada en Corpus Normativo Ley Chile relativa a ¿qué evidencia mínima faltante cambiaría una recomendación de esperar por una de realizar ...,SRC-0056,Fuente SRC-0056,https://www.bcn.cl/leychile,marco_normativo,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-01,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-02,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-03,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en Capability Jaggedness & Decision Boundaries in Jev 1.13 relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0004,Fuente SRC-0004,https://docs.typesafe.ai/model-jaggedness/jev-1.13,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-04,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-05,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en TypeSafe Cookbooks: Citation Check relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0006,Fuente SRC-0006,https://docs.typesafe.ai/cookbooks/citation_check,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-06,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en GitHub: logan-markewich/jeff — Open Self-Hosted Drop-in for Jev relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0009,Fuente SRC-0009,https://github.com/logan-markewich/jeff,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-019-07,JEV-P01-019,P01,¿Cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contrastar con las fuentes originales?,Fundamentación técnica documentada en DataCamp: Jev — TypeSafe's System One Model Explained relativa a ¿cómo construir una ficha breve de capacidades y límites que una persona nueva pueda contr...,SRC-0010,Fuente SRC-0010,https://www.datacamp.com/blog/system-one-models-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-01,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-02,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en Capability Jaggedness & Decision Boundaries in Jev 1.13 relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0004,Fuente SRC-0004,https://docs.typesafe.ai/model-jaggedness/jev-1.13,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-03,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-04,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en GitHub: logan-markewich/jeff — Open Self-Hosted Drop-in for Jev relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0009,Fuente SRC-0009,https://github.com/logan-markewich/jeff,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-05,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en DataCamp: Jev — TypeSafe's System One Model Explained relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0010,Fuente SRC-0010,https://www.datacamp.com/blog/system-one-models-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-06,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,"Fundamentación técnica documentada en TypeSafe AI Blog: Lies, Damned Lies, and Benchmarks relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...",SRC-0013,Fuente SRC-0013,https://typesafe.ai/blog/antibenchmaxxing,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-07,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en GitHub: jkudish/jev-browser — Browser automation with Jev relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0017,Fuente SRC-0017,https://github.com/jkudish/jev-browser,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-08,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-09,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0038,Fuente SRC-0038,https://martinfowler.com/bliki/CQRS.html,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P01-020-10,JEV-P01-020,P01,¿Qué afirmaciones debemos revisar primero después de una actualización y qué decisiones del proyecto dependen de cada una?,Fundamentación técnica documentada en FLORES-200: Evaluation of Massive Multilingual NMT across Dialects relativa a ¿qué afirmaciones debemos revisar primero después de una actualización y qué decisiones de...,SRC-0052,Fuente SRC-0052,https://arxiv.org/abs/2207.04672,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P01.
AF-JEV-P06-001-01,JEV-P06-001,P06,¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué hipótesis concreta de utilidad debe aprobar jev frente a una línea base antes de inco...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-001-02,JEV-P06-001,P06,¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿qué hipótesis concreta de utilidad debe aprobar jev frente a una línea base antes de inco...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-001-03,JEV-P06-001,P06,¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿qué hipótesis concreta de utilidad debe aprobar jev frente a una línea base antes de inco...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-001-04,JEV-P06-001,P06,¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿qué hipótesis concreta de utilidad debe aprobar jev frente a una línea base antes de inco...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-001-05,JEV-P06-001,P06,¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,Fundamentación técnica documentada en Dietterich (1998): Approximate Statistical Tests for Comparing Supervised Learning Algorithms relativa a ¿qué hipótesis concreta de utilidad debe aprobar jev frente a una línea base antes de inco...,SRC-0049,Fuente SRC-0049,https://doi.org/10.1162/089976698300017197,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-002-01,JEV-P06-002,P06,"¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?","Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, ...",SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-002-02,JEV-P06-002,P06,"¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?","Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, ...",SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-002-03,JEV-P06-002,P06,"¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?","Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, ...",SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-002-04,JEV-P06-002,P06,"¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, ...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-002-05,JEV-P06-002,P06,"¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?","Fundamentación técnica documentada en Ribeiro et al. (2020): Beyond Accuracy — Behavioral Testing of NLP Models with CheckList relativa a ¿qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, ...",SRC-0048,Fuente SRC-0048,https://arxiv.org/abs/2005.04118,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-003-01,JEV-P06-003,P06,¿Cómo construir un conjunto representativo de decisiones reales usando inicialmente datos públicos o sintéticos y documentando el límite de transferencia?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cómo construir un conjunto representativo de decisiones reales usando inicialmente datos ...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-003-02,JEV-P06-003,P06,¿Cómo construir un conjunto representativo de decisiones reales usando inicialmente datos públicos o sintéticos y documentando el límite de transferencia?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo construir un conjunto representativo de decisiones reales usando inicialmente datos ...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-003-03,JEV-P06-003,P06,¿Cómo construir un conjunto representativo de decisiones reales usando inicialmente datos públicos o sintéticos y documentando el límite de transferencia?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿cómo construir un conjunto representativo de decisiones reales usando inicialmente datos ...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-003-04,JEV-P06-003,P06,¿Cómo construir un conjunto representativo de decisiones reales usando inicialmente datos públicos o sintéticos y documentando el límite de transferencia?,Fundamentación técnica documentada en Mitchell et al. (2019): Model Cards for Model Reporting relativa a ¿cómo construir un conjunto representativo de decisiones reales usando inicialmente datos ...,SRC-0047,Fuente SRC-0047,https://arxiv.org/abs/1810.03993,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-003-05,JEV-P06-003,P06,¿Cómo construir un conjunto representativo de decisiones reales usando inicialmente datos públicos o sintéticos y documentando el límite de transferencia?,Fundamentación técnica documentada en Ribeiro et al. (2020): Beyond Accuracy — Behavioral Testing of NLP Models with CheckList relativa a ¿cómo construir un conjunto representativo de decisiones reales usando inicialmente datos ...,SRC-0048,Fuente SRC-0048,https://arxiv.org/abs/2005.04118,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-004-01,JEV-P06-004,P06,"¿Cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, documentos relacionados o períodos?","Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, ...",SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-004-02,JEV-P06-004,P06,"¿Cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, documentos relacionados o períodos?","Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, ...",SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-004-03,JEV-P06-004,P06,"¿Cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, documentos relacionados o períodos?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, ...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-004-04,JEV-P06-004,P06,"¿Cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, documentos relacionados o períodos?","Fundamentación técnica documentada en Mitchell et al. (2019): Model Cards for Model Reporting relativa a ¿cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, ...",SRC-0047,Fuente SRC-0047,https://arxiv.org/abs/1810.03993,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-004-05,JEV-P06-004,P06,"¿Cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, documentos relacionados o períodos?","Fundamentación técnica documentada en Dietterich (1998): Approximate Statistical Tests for Comparing Supervised Learning Algorithms relativa a ¿cómo separar ajuste, calibración y evaluación final evitando filtración entre entidades, ...",SRC-0049,Fuente SRC-0049,https://doi.org/10.1162/089976698300017197,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-005-01,JEV-P06-005,P06,¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-005-02,JEV-P06-005,P06,¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-005-03,JEV-P06-005,P06,¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-005-04,JEV-P06-005,P06,¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-005-05,JEV-P06-005,P06,¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,Fundamentación técnica documentada en Mitchell et al. (2019): Model Cards for Model Reporting relativa a ¿qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el...,SRC-0047,Fuente SRC-0047,https://arxiv.org/abs/1810.03993,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-005-06,JEV-P06-005,P06,¿Qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el consenso de modelos como verdad absoluta?,Fundamentación técnica documentada en Ribeiro et al. (2020): Beyond Accuracy — Behavioral Testing of NLP Models with CheckList relativa a ¿qué protocolo de anotación humana produce etiquetas y desacuerdos auditables sin tomar el...,SRC-0048,Fuente SRC-0048,https://arxiv.org/abs/2005.04118,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-006-01,JEV-P06-006,P06,"¿Cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efecto mínimo y precisión de la estimación?","Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efect...",SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-006-02,JEV-P06-006,P06,"¿Cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efecto mínimo y precisión de la estimación?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efect...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-006-03,JEV-P06-006,P06,"¿Cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efecto mínimo y precisión de la estimación?","Fundamentación técnica documentada en Mitchell et al. (2019): Model Cards for Model Reporting relativa a ¿cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efect...",SRC-0047,Fuente SRC-0047,https://arxiv.org/abs/1810.03993,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-006-04,JEV-P06-006,P06,"¿Cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efecto mínimo y precisión de la estimación?","Fundamentación técnica documentada en Dietterich (1998): Approximate Statistical Tests for Comparing Supervised Learning Algorithms relativa a ¿cómo calcular o justificar tamaño de muestra según frecuencia del error importante, efect...",SRC-0049,Fuente SRC-0049,https://doi.org/10.1162/089976698300017197,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-007-01,JEV-P06-007,P06,¿Qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativamente costosos?,Fundamentación técnica documentada en TypeSafe AI: Confidence & Calibration relativa a ¿qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativ...,SRC-0003,Fuente SRC-0003,https://docs.typesafe.ai/confidence,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-007-02,JEV-P06-007,P06,¿Qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativamente costosos?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativ...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-007-03,JEV-P06-007,P06,¿Qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativamente costosos?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) relativa a ¿qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativ...",SRC-0046,Fuente SRC-0046,Cuaderno canónico P06 (`9b87f42f-e3f9-49ca-afb4-affe7c6259da`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
AF-JEV-P06-007-04,JEV-P06-007,P06,¿Qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativamente costosos?,Fundamentación técnica documentada en Mitchell et al. (2019): Model Cards for Model Reporting relativa a ¿qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativ...,SRC-0047,Fuente SRC-0047,https://arxiv.org/abs/1810.03993,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P06.
