id,hash_inicial,requisitos_especificos,defectos,evidencia_consultada,accion,estado_correccion,rubrica_alcance,rubrica_evidencia,rubrica_exactitud,rubrica_utilidad,rubrica_validacion,autoevaluador,revision_externa,bloqueo,hash_final
JEV-P15-019,41355a0072ff750c5d1e301c693aa81669edb97082042f99a71081bbdbe8ac71,"Responder estrictamente a: ¿Qué ficha de evaluación para QRT debe incluir calidad, trazabilidad temporal, costos, revisión humana y condición de suspensión?",Plantilla genérica P08-P18 previa reemplazada por análisis cuantitativo riguroso y soberanía determinista,"Notebook P15 (318f16ab-eadb-4404-a033-7488fb20d193), docs.typesafe.ai, protocolos de investigación quant de QRT","Reconstrucción integral de respuesta, aislamiento operativo de trading y autorrevisión",en_revision,4,5,5,4,4,Antigravity,pendiente,,56cbe0807008c18c3d5fa83314da561dc5b4ca92c7f10751732ce879d05b6ec4
JEV-P15-020,3aeec1300347e26ef160b22514fdb094583e1717171b030e6e5e64391af92244,"Responder estrictamente a: ¿Qué criterios permitirían aprobar, reformular o archivar cada piloto de QRT y qué decisiones requieren validación adicional del equipo?",Plantilla genérica P08-P18 previa reemplazada por análisis cuantitativo riguroso y soberanía determinista,"Notebook P15 (318f16ab-eadb-4404-a033-7488fb20d193), docs.typesafe.ai, protocolos de investigación quant de QRT","Reconstrucción integral de respuesta, aislamiento operativo de trading y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,e6574328234292c9641d1d6675c506485df99b6a7618382bb6d84a5af8a7a508
JEV-P16-001,cf03fcc1ee038ee686f4b08dd826252e4993af34d9b2acb1ed0c87ce743e042b,"Responder estrictamente a: ¿Qué procesos, usuarios, datos y restricciones de Wheelwork deben confirmarse antes de recomendar una integración específica?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,9dddb4bcdc84870e236a8f3a4d84ef04317d9ef042b455356fca644de826c460
JEV-P16-002,b66d86a45c961cece8ce6d5779a298aaf8403d56e6dfb32da83fecc78df9559d,"Responder estrictamente a: ¿Qué tareas documentales o administrativas podrían mejorar sin automatizar decisiones de contratación, descarte o evaluación de personas?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,73305d59187d749d5253b887b16a31b7e8a0104045a7c3a1ea1194cfefe93833
JEV-P16-003,669f2a87e030b1271990b736c6bbda73b0ca84946c69d5f5ec0812eb5cb2bdf7,"Responder estrictamente a: ¿Qué tres pilotos con perfiles, vacantes y mensajes sintéticos permitirían medir utilidad con bajo riesgo y resultados reversibles?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,fdb6b66c32759dd980d20a203748aa7ef00d9de11dd9416708a003e7285780c9
JEV-P16-004,ec8edb47b304ba186943d4e948e41371001a84382e7f14623eccb2b6b8b9eb37,Responder estrictamente a: ¿Cómo distinguir coincidencia textual de evidencia suficiente de una competencia o experiencia pertinente para una vacante?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,258161b300be216b7ac7357497f414efa21161d5239d10e8b7fc6d6fc2ff3c20
JEV-P16-005,9b0c957f3651062f5c07c440ba66449c0f790598cf9b86766adf94479404d283,"Responder estrictamente a: ¿Qué criterios, controles y revisiones humanas impiden usar una puntuación como decisión automática sobre una persona?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,e649a952f55d65a4b736fc304de1187b0261bfe9212d869f7f0bdd20c6dab1fd
JEV-P16-006,7ec6b461bfeaf70c483dc01fb7090304d34c0f1af57809302615cdc8456a3cbd,"Responder estrictamente a: ¿Cómo normalizar requisitos de una vacante distinguiendo indispensables, deseables, ambiguos y potencialmente injustificados?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,0f78014f298fdf72feafec4fd73ce26e5f34a959f3413ff2b6a0969c714429e3
JEV-P16-007,3ef6ea738e2752c7defb16e7d2048f2e7415fcaa81bc500c8f15e5111a7e3d52,Responder estrictamente a: ¿Cómo mapear competencias entre descripciones heterogéneas conservando el fragmento del perfil que respalda cada correspondencia?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,e0da9600cc0fa53f326ab80b3736a912d51afeebcb8ee5a3a4eb2c96087ef347
JEV-P16-008,a70a7e4431ad284e0752ace3351d44321aa0b332ec803f20ad3c352a7badb6c9,"Responder estrictamente a: ¿Cómo tratar experiencia no convencional, períodos sin información y diferencias de formato sin inferir falta de capacidad?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,5,4,4,Antigravity,pendiente,,2477d1792317f08304316c4af4776bed4aa65c84c33373a18fa58aa8ce22e256
JEV-P16-009,fbedf4547eab6ec9d965c4c372c1bc5d2cc3641b92e8e33583812554da9b01c1,Responder estrictamente a: ¿Qué atributos sensibles y variables proxy deben excluirse del criterio de evaluación y cómo comprobar sesgos residuales?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,e306f02f18b22877afcb2fee067b46f5d58971d82bbabb72f7adeb2fa737f0df
JEV-P16-010,88e45bbc4c717f0c38f6b18dbd212d30b6d8d45f91621f228b54bf7da2f579cc,Responder estrictamente a: ¿Cómo diseñar pruebas contrafactuales con perfiles equivalentes que difieran solo en atributos no pertinentes para la tarea?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,5,4,4,Antigravity,pendiente,,1601d48391dba76f51b8aa64197bf829bfec0ab5b11b0005463ed8e401f61cd5
JEV-P16-011,c15f77c8d60434a8559402b8541ceac409640b8c339681086c84f89c35e36fc0,"Responder estrictamente a: ¿Cómo separar calidad de redacción de evidencia de competencia para evitar penalizar estilo, idioma o contexto socioeducativo?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,e782c98621ebd43d689f3a5ad9b4a45f1349a0bd87d6c4eb7b44b6ae34a2d551
JEV-P16-012,e864894f468ba1b413074544f7b1d7126aa6321a27c5fdd73f4117ac36645f95,Responder estrictamente a: ¿Cómo priorizar solicitudes comerciales sintéticas por ajuste con servicios sin utilizar información personal irrelevante ni crear compromisos automáticos?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,6fd782845553a42c6ae1a1375893448bd04a7a66bc34853a7928c1f5ae0e72e3
JEV-P16-013,5362d9c47a45bf9b3846fe9bea29bd712b25cbb6344116cb4c0524a7e1a4b71c,Responder estrictamente a: ¿Cómo detectar información faltante y proponer preguntas de aclaración sin rellenar datos del cliente o candidato mediante inferencias?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,1841acdce4e7a406f2fb57ce889f4093954b8365ed36074b3df286cb7f10b121
JEV-P16-014,5c371c33f9f7df19ad5437a64d86c8b44a0986d02023facfe4859e90b655c014,"Responder estrictamente a: ¿Qué flujo permitiría clasificar feedback cualitativo distinguiendo hechos relatados, opiniones y criterios no sustentados?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,1affaf7cb4c36d390d06f1339475601e255a3285fd1e9051b85796b9b10e1ff3
JEV-P16-015,425f48023e9ffa7ae49c69543df0bc628234b8518dab215bb84f532f3455f261,Responder estrictamente a: ¿Cómo evaluar consistencia de criterios entre personas revisoras antes de atribuir sus desacuerdos al modelo?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,f079d06e734a4e47e285fc8ec662ea33699d79d5ea0d50181754e33bdf2cc470
JEV-P16-016,58f195d59fff294b8f6e2ab38f556733d1ab95b51f40a3d9c27c6f34ba9f6f1f,Responder estrictamente a: ¿Cómo mostrar evidencia y limitaciones de una recomendación permitiendo corrección y revisión del proceso?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,df7c75254e5e62073d965b0b045d585cd2e2b263af02760390af81ff35b99ed2
JEV-P16-017,b074b3a2e4619dbdd25ef2de72226a9719403295ada22e97861ad9a970aad35e,"Responder estrictamente a: ¿Qué requisitos de privacidad, retención, consentimiento y normativa aplicable necesitan comprobación especializada antes de utilizar datos reales?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,17f54ca4ebea2cc28a2ff1fdb332cef7797db31f9386f2de22007d43637f4946
JEV-P16-018,657f4273e1d37279925f14b29b567707aaa7fc2a0a02e74eb6dbece698442eca,Responder estrictamente a: ¿Cómo diseñar adaptación a CRM o ATS sin presuponer una plataforma existente ni autorizar escrituras por una simple recomendación?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,ab4fc5ba0870132a53c0ceb26974719356628a358ec4cea819d5d685abac6090
JEV-P16-019,8764f8c23ed776bf9d89dde6a29c5c491d8c3090cfdf00c30fa052b7433e6250,"Responder estrictamente a: ¿Qué métricas de tiempo, calidad, equidad y retrabajo permitirían evaluar el piloto sin premiar únicamente velocidad o volumen?",Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,c9bbaca6007a47f2aad7882a85e85b2bf51506b49d3097be40bde27b65f21a5f
JEV-P16-020,82de560440193e91a349a5f9aaccc42a0a502b2ab3d924da4430d1a2039fae38,Responder estrictamente a: ¿Qué condiciones obligarían a abandonar o limitar un caso de Wheelwork aunque aparentemente redujera costos administrativos?,Plantilla genérica P08-P18 previa reemplazada por análisis de equidad laboral y no discriminación,"Notebook P16 (a4f0e05a-2aff-4ea4-a6c3-2126782e9d9e), docs.typesafe.ai, especificación ética y laboral Wheelwork","Reconstrucción integral de respuesta, código con error masking seguro y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,3f2fa1c57b45556720fe183c22c90ab3c698fc2eff03adc0064e1c6dff1f42c9
JEV-P17-001,3235adb3165cbc8f00e045ea4bf382fd0db0d39ae016c53a13c5f5c8c613778e,"Responder estrictamente a: ¿Qué estructura conecta pregunta, afirmación, evidencia, decisión y experimento para que la base sea reutilizable y auditable?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,66861b130e06d4971290a6314596abb3d91fb509f82ae1ecaa2b5e3a683004b1
JEV-P17-002,de843e3466a4c710dd444c010005c70e86cd08635fd1f1e6ca11b8274b3b804d,Responder estrictamente a: ¿Cómo asignar identificadores estables a fuentes y afirmaciones sin duplicar evidencia compartida por varios notebooks?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,5,4,5,4,Antigravity,pendiente,,4c043fadc58462a87f2d085b79c1f4a1a124b0d6a0238811175b62f6d849e8be
JEV-P17-003,d2db7d41c763f898d74d993dcc18af215c8ea372f3d426d40f4e6723dda05def,"Responder estrictamente a: ¿Cómo distinguir observaciones, interpretaciones y propuestas al consolidar respuestas producidas en fechas o sesiones diferentes?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,5,4,4,Antigravity,pendiente,,4562ef6f9b6d1adcd5537580575c140eaede81578b0184765a68d8281e3a5462
JEV-P17-004,e1f37135dd155fcdedcbce23c187e5dae6a0cc3e8838d23147d931d8e599d611,"Responder estrictamente a: ¿Qué criterios permiten marcar una pregunta como resuelta, parcial o bloqueada y evitar que volumen de texto sustituya conocimiento?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,35948bfdabb2e6acc4ee75a997d6084307559b8ad12b8975a6943e539eb807a4
JEV-P17-005,60c53e55f6c28d0ff386061822f4c39a266c82b70716593be4243e24b4163f25,Responder estrictamente a: ¿Cómo detectar y resolver contradicciones entre respuestas preservando el historial y la versión de las fuentes?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,4,4,4,4,Antigravity,pendiente,,ea9ad6edbe3daac7c8e068200d8fc31f1c86926edefb12d2d3600aadac2e383a
JEV-P17-006,19bd346b6e3bfa30bc180ca5a6bb0bbda3dfafd5d03513a4bb16bc24dd0fd1e1,Responder estrictamente a: ¿Cómo descomponer una conclusión extensa en afirmaciones atómicas con soporte y límites específicos?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,32f442dea07d9b49d3237a6e54e5c42b5d9d766cc908b7088bc8e5fff590c2f4
JEV-P17-007,33a23d162e924a62a253851a955b350a64b3f4093a91b4f87cfe4189f217cd05,Responder estrictamente a: ¿Qué proceso verifica que una cita realmente sustenta la afirmación a la que fue vinculada?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,b832129d04be901f08af57a683f9df4bb94e43afc16f3fb8683b323118760ac9
JEV-P17-008,7756703cb9098811b7e566152cdfe22bd6f610a504624d00b9d964f0d74205a3,Responder estrictamente a: ¿Cómo representar ausencia de evidencia sin convertirla en prueba de que una capacidad no existe?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,9f8458ca809f1e2ca821f233f96adbf6deb23e4c910d8d60c4e77e9e49940498
JEV-P17-009,7a2c34cb5684a8513c2fe1c72ecd94db522357e733631fffa0d77aecea67dea1,"Responder estrictamente a: ¿Qué señales activan actualización de una respuesta: cambios de API, precio, modelo, fuente, contexto del proyecto o resultado experimental?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,5,4,4,Antigravity,pendiente,,3f236c89fe7e06cc367775e80dda131c849724c390e19e6e96df567b48dad6f7
JEV-P17-010,2961848fc837da64faa1a6725ea9d323134341e13d2fea919dd3d502b78021de,Responder estrictamente a: ¿Cómo identificar todas las recomendaciones afectadas cuando una afirmación central queda refutada o pierde vigencia?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,3137f5f175cc0174c9a8947d44648985956ab0aae11273247a84cfe445a58bc7
JEV-P17-011,3f1a61af8c015d4b83b2f4b8706fcdebe490c21cb19cae7dac8c7c12abe5a5f5,Responder estrictamente a: ¿Cómo priorizar nuevas búsquedas por el valor de la información para una decisión y no por facilidad de producir más documentos?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,4,4,4,4,Antigravity,pendiente,,b255ae043ef2a46a24449e5aee0c3ff692abb051869f5d62238b0c779ec2d1fc
JEV-P17-012,f8b5ddedc67a9fe26e2c5cba1fa76f6ca16446a664650cc293f689aed28c5b9e,Responder estrictamente a: ¿Cómo usar desacuerdos y casos difíciles para elegir qué etiquetar o investigar después sin contaminar la evaluación final?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,30c930e8808011b04bff930dc6a1be0d0192c50977982fa7a9d69a37ac144f4a
JEV-P17-013,c965fa8515106b9beed86b038a5b9fc3b2cb91bc8d4d041edc46ca9ffe1e2ec5,Responder estrictamente a: ¿Cómo integrar retroalimentación de pilotos conservando la diferencia entre un caso anecdótico y evidencia generalizable?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,5,4,4,Antigravity,pendiente,,2d22b130635d9dce67d220e27b8844a3e5ca5d5ca7d60659e67d03acabbf72b1
JEV-P17-014,057c088deaea510a3e70211ef5d5d981bd625485cc52c32a2f584d85879073bd,Responder estrictamente a: ¿Qué proceso de revisión entre Codex y Antigravity reduce errores comunes sin presentar dos modelos como garantía de independencia?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,4,4,4,4,Antigravity,pendiente,,644820df0abd3c811e7eda66f680eae25cabae233ff07b1d11dbfee3e34e7fc3
JEV-P17-015,955719ccedb9ba6de652872526670a606284c1a9b0997694444c412089543cb5,"Responder estrictamente a: ¿Cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuesta canónica por pregunta?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,5,5,4,4,Antigravity,pendiente,,386745d745a44152041a9e1c39b9af8a8c8eabb3f44e08553c801ce2ad783fd9
JEV-P17-016,e8c246641b4983050f184c6e643475a6d8577f93feb80edfbf8822b5cb8d64db,Responder estrictamente a: ¿Qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan corroboración circular?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,5,4,5,Antigravity,pendiente,,e18635d9c0d126f88ec8559d20506082381dc5a26ed56e73cc0f9f4e36ca826d
JEV-P17-017,a558b8343ea37382e961d6809753a1e50ca37989af91aa3b70024098d8b0dcc0,"Responder estrictamente a: ¿Cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un desarrollador encuentre lo necesario con pocas consultas?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,4,4,4,4,Antigravity,pendiente,,49414ee093cde8324fcb9966e2a0f07f508dd97b6b478f0324be763b4600b630
JEV-P17-018,278a77a8cf3d53a7f6199f0c432239956f48890cb2565f2f6cce1314ce4cc16f,Responder estrictamente a: ¿Qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las respuestas de la propia base de conocimiento?,Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,4,4,4,4,Antigravity,pendiente,,09b893d5b15400b58c759726feb240a62721cfa958e3218a387d37a07d10627b
JEV-P17-019,5c90e4527ef0932b89c0c62d3439ca20c6db1fc23d005fe39a22b240010ec94c,"Responder estrictamente a: ¿Cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja de funcionar el conector?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,5,5,4,4,4,Antigravity,pendiente,,7f93c28a1cd373ebcfe9a97e37a0657e959db728da4bc19d4b2d1c1e7af086ac
JEV-P17-020,1377952ea35cc9aa0b83cfe958bd0ba5eff17ea18083cce3a1bddaa8435eae36,"Responder estrictamente a: ¿Qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero toda la investigación?",Plantilla genérica P08-P18 previa reemplazada por metodología de investigación rigurosa sin circularidad,"Notebook P17 (64b17185-5943-4aeb-b858-3a09ef5749f4), docs.typesafe.ai, protocolos de investigación acumulativa","Reconstrucción integral de respuesta, rigor epistémico y autorrevisión",en_revision,4,4,4,4,4,Antigravity,pendiente,,148dbc4eb7893bb3d2cff8999cd6e4100a29138c574e3d4a828ae367bf52a980
JEV-P18-001,b4f58cc938a75768efc37858cb62e85e72083a6c3885ffd11070c037ce26c3ce,Responder estrictamente a: ¿Qué capacidades verificadas abren oportunidades distintas de usar un LLM genérico y cuáles son solo formas nuevas de describir tareas existentes?,Plantilla genérica P08-P18 previa reemplazada por estrategia SaaS rigurosa y descubrimiento de clientes,"Notebook P18 (f43387fd-42f3-4d37-8986-c8d9d6039d2a), docs.typesafe.ai, análisis económico CloudZero (SRC-0095)","Reconstrucción integral de respuesta, análisis de unit economics y autorrevisión",en_revision,4,5,4,4,4,Antigravity,pendiente,,4ffb7a26386fcbaaa32cdb38de3947cd1e00f92f8b334cb09905f6b0032a413d
